Date,AAPL close,AAPL signal,Cash,AAPL shorted,AAPL bought,AAPL cash,AAPL sold,Daily_Ret
2010-04-29,9.59428596496582,0,102561.13761638444,0,0,102561.13761638444,0,0.0
2010-04-30,9.3246431350708,0,102561.13761638444,0,0,102561.13761638444,0,0.0
2010-05-03,9.512499809265137,0,102561.13761638444,0,0,102561.13761638444,0,0.0
2010-05-04,9.238571166992188,-1,102347.48017925152,0,0,102347.48017925152,0,-0.0020832202342769834
2010-05-05,9.142499923706055,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-06,8.794642448425293,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-07,8.423571586608887,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-10,9.07107162475586,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-11,9.161428451538086,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-12,9.360357284545898,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-13,9.227143287658691,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-14,9.0649995803833,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-17,9.079285621643066,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-18,9.012857437133789,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-19,8.869285583496094,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-20,8.49142837524414,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-21,8.654285430908203,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-24,8.812856674194336,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-25,8.757857322692871,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-26,8.71821403503418,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-27,9.048213958740234,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-05-28,9.174285888671875,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-06-01,9.315357208251953,1,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-06-02,9.426785469055176,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-06-03,9.39714241027832,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-06-04,9.14142894744873,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-06-07,8.962142944335938,0,102347.48017925152,0,0,102347.48017925152,0,0.0
2010-06-08,8.904643058776855,-1,97834.97922700638,0,0,97834.97922700638,0,-0.044090005385007514
2010-06-09,8.685714721679688,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-10,8.946785926818848,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-11,9.05392837524414,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-14,9.081428527832031,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-15,9.274642944335938,1,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-16,9.544642448425293,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-17,9.70964241027832,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-18,9.788214683532715,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-21,9.64892864227295,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-22,9.780357360839844,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-23,9.677499771118164,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-24,9.607142448425293,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-25,9.524999618530273,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-28,9.58214282989502,0,97834.97922700638,0,0,97834.97922700638,0,0.0
2010-06-29,9.14892864227295,-1,96508.86282503953,0,0,96508.86282503953,0,-0.013554624454816588
2010-06-30,8.983214378356934,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-01,8.874285697937012,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-02,8.81928539276123,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-06,8.879642486572266,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-07,9.238214492797852,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-08,9.217499732971191,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-09,9.27214241027832,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-12,9.188928604125977,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-13,8.992856979370117,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-14,9.026071548461914,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-15,8.98035717010498,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-16,8.925000190734863,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-19,8.77071475982666,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-20,8.996071815490723,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-21,9.079999923706055,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-22,9.250714302062988,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-23,9.283571243286133,1,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-26,9.260000228881836,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-27,9.431428909301758,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-28,9.319999694824219,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-29,9.21821403503418,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-07-30,9.1875,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-08-02,9.351785659790039,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-08-03,9.354642868041992,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-08-04,9.392143249511719,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-08-05,9.346428871154785,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-08-06,9.288928985595703,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-08-09,9.348214149475098,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-08-10,9.264642715454102,0,96508.86282503953,0,0,96508.86282503953,0,0.0
2010-08-11,8.935357093811035,-1,92888.94644752116,0,0,92888.94644752116,0,-0.03750864191696979
2010-08-12,8.992500305175781,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-13,8.896428108215332,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-16,8.84428596496582,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-17,8.998929023742676,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-18,9.038214683532715,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-19,8.924285888671875,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-20,8.915714263916016,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-23,8.778571128845215,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-24,8.568928718566895,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-25,8.674642562866211,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-26,8.581428527832031,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-27,8.62928581237793,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-30,8.660714149475098,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-08-31,8.682143211364746,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-01,8.940357208251953,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-02,9.006071090698242,1,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-03,9.241786003112793,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-07,9.207500457763672,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-08,9.390000343322754,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-09,9.395357131958008,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-10,9.407500267028809,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-13,9.537142753601074,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-14,9.57357120513916,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-15,9.650713920593262,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-16,9.8774995803833,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-17,9.83464241027832,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-20,10.115357398986816,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-21,10.134642601013184,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-22,10.276785850524902,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-23,10.318571090698242,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-24,10.4399995803833,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-27,10.398571014404297,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-28,10.244999885559082,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-29,10.263214111328125,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-09-30,10.133928298950195,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-10-01,10.09000015258789,0,92888.94644752116,0,0,92888.94644752116,0,0.0
2010-10-04,9.951428413391113,-1,102639.39643143106,0,0,102639.39643143106,0,0.10496889411291299
2010-10-05,10.31928539276123,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-06,10.328214645385742,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-07,10.329285621643066,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-08,10.5024995803833,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-11,10.548571586608887,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-12,10.662142753601074,1,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-13,10.71928596496582,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-14,10.796785354614258,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-15,11.240714073181152,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-18,11.357142448425293,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-19,11.053214073181152,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-20,11.090356826782227,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-21,11.054286003112793,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-22,10.981071472167969,0,102639.39643143106,0,0,102639.39643143106,0,0.0
2010-10-25,11.029999732971191,-1,106180.58127655857,0,0,106180.58127655857,0,0.03450122436654457
2010-10-26,11.001785278320312,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-10-27,10.993928909301758,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-10-28,10.90142822265625,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-10-29,10.749285697937012,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-01,10.863571166992188,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-02,11.048571586608887,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-03,11.171428680419922,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-04,11.366786003112793,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-05,11.326071739196777,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-08,11.37928581237793,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-09,11.28857135772705,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-10,11.358214378356934,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-11,11.308928489685059,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-12,11.001070976257324,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-15,10.965714454650879,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-16,10.771071434020996,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-17,10.732142448425293,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-18,11.01535701751709,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-19,10.954643249511719,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-22,11.191428184509277,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-23,11.026071548461914,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-24,11.242856979370117,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-26,11.25,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-29,11.31678581237793,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-11-30,11.112500190734863,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-01,11.300000190734863,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-02,11.362500190734863,1,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-03,11.337142944335938,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-06,11.433928489685059,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-07,11.364643096923828,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-08,11.464642524719238,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-09,11.420000076293945,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-10,11.44857120513916,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-13,11.488214492797852,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-14,11.438928604125977,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-15,11.441428184509277,0,106180.58127655857,0,0,106180.58127655857,0,0.0
2010-12-16,11.473214149475098,-1,107215.18389896845,0,0,107215.18389896845,0,0.009743802585852723
2010-12-17,11.450357437133789,0,107215.18389896845,0,0,107215.18389896845,0,0.0
2010-12-20,11.507499694824219,0,107215.18389896845,0,0,107215.18389896845,0,0.0
2010-12-21,11.578571319580078,0,107215.18389896845,0,0,107215.18389896845,0,0.0
2010-12-22,11.6128568649292,1,107215.18389896845,0,0,107215.18389896845,0,0.0
2010-12-23,11.557143211364746,-1,106700.81007329634,0,0,106700.81007329634,0,-0.004797583765344449
2010-12-27,11.595714569091797,0,106700.81007329634,0,0,106700.81007329634,0,0.0
2010-12-28,11.623929023742676,1,106700.81007329634,0,0,106700.81007329634,0,0.0
2010-12-29,11.617500305175781,-1,106641.79822993255,0,0,106641.79822993255,0,-0.000553059000426015
2010-12-30,11.559286117553711,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2010-12-31,11.520000457763672,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-03,11.770357131958008,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-04,11.831786155700684,1,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-05,11.928571701049805,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-06,11.918928146362305,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-07,12.00428581237793,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-10,12.23035717010498,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-11,12.201428413391113,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-12,12.300714492797852,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-13,12.345714569091797,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-14,12.445713996887207,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-18,12.166071891784668,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-19,12.101428985595703,0,106641.79822993255,0,0,106641.79822993255,0,0.0
2011-01-20,11.881428718566895,-1,107089.23466118047,0,0,107089.23466118047,0,0.004195694733909017
2011-01-21,11.668571472167969,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-01-24,12.051785469055176,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-01-25,12.192856788635254,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-01-26,12.280357360839844,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-01-27,12.257499694824219,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-01-28,12.003571510314941,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-01-31,12.118571281433105,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-01,12.322500228881836,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-02,12.29714298248291,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-03,12.265714645385742,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-04,12.375,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-07,12.567142486572266,1,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-08,12.685714721679688,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-09,12.791428565979004,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-10,12.662142753601074,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-11,12.744643211364746,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-14,12.82785701751709,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-15,12.853571891784668,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-16,12.968928337097168,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-17,12.796428680419922,0,107089.23466118047,0,0,107089.23466118047,0,0.0
2011-02-18,12.520000457763672,-1,106687.52012735691,0,0,106687.52012735691,0,-0.0037512130429780965
2011-02-22,12.09321403503418,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-02-23,12.236428260803223,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-02-24,12.24571418762207,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-02-25,12.434286117553711,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-02-28,12.614643096923828,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-03-01,12.475357055664062,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-03-02,12.575714111328125,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-03-03,12.841428756713867,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-03-04,12.857142448425293,1,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-03-07,12.691428184509277,0,106687.52012735691,0,0,106687.52012735691,0,0.0
2011-03-08,12.705714225769043,-1,105430.9810777746,0,0,105430.9810777746,0,-0.011777751025446426
2011-03-09,12.588213920593262,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-10,12.381071090698242,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-11,12.57107162475586,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-14,12.627142906188965,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-15,12.336785316467285,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-16,11.78607177734375,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-17,11.951428413391113,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-18,11.809642791748047,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-21,12.117856979370117,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-22,12.185714721679688,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-23,12.11392879486084,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-24,12.320357322692871,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-25,12.555000305175781,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-28,12.515714645385742,1,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-29,12.534285545349121,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-30,12.451071739196777,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-03-31,12.446785926818848,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-04-01,12.30571460723877,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-04-04,12.185357093811035,0,105430.9810777746,0,0,105430.9810777746,0,0.0
2011-04-05,12.103214263916016,-1,101956.12397647888,0,0,101956.12397647888,0,-0.032958595905812405
2011-04-06,12.072856903076172,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-07,12.074285507202148,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-08,11.966428756713867,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-11,11.814285278320312,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-12,11.871428489685059,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-13,12.004642486572266,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-14,11.872142791748047,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-15,11.694999694824219,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-18,11.851785659790039,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-19,12.066428184509277,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-20,12.228928565979004,1,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-21,12.524999618530273,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-25,12.607500076293945,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-26,12.515000343322754,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-27,12.505356788635254,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-28,12.383928298950195,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-04-29,12.504642486572266,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-02,12.367142677307129,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-03,12.435714721679688,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-04,12.48464298248291,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-05,12.383928298950195,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-06,12.380714416503906,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-09,12.414285659790039,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-10,12.48035717010498,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-11,12.401071548461914,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-12,12.3774995803833,0,101956.12397647888,0,0,101956.12397647888,0,0.0
2011-05-13,12.160714149475098,-1,101387.40060316521,0,0,101387.40060316521,0,-0.005578118813587607
2011-05-16,11.903571128845215,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-17,12.005000114440918,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-18,12.138214111328125,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-19,12.161786079406738,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-20,11.972143173217773,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-23,11.942856788635254,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-24,11.86392879486084,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-25,12.027856826782227,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-26,11.964285850524902,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-27,12.0503568649292,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-05-31,12.422499656677246,1,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-06-01,12.339642524719238,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-06-02,12.360713958740234,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-06-03,12.265714645385742,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-06-06,12.072856903076172,0,101387.40060316521,0,0,101387.40060316521,0,0.0
2011-06-07,11.85857105255127,-1,96784.84420322426,0,0,96784.84420322426,0,-0.045395743184654225
2011-06-08,11.865714073181152,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-09,11.83892822265625,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-10,11.639286041259766,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-13,11.664285659790039,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-14,11.872857093811035,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-15,11.669642448425293,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-16,11.6128568649292,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-17,11.437856674194336,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-20,11.261428833007812,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-21,11.617856979370117,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-22,11.521785736083984,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-23,11.829643249511719,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-24,11.655357360839844,1,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-27,11.85857105255127,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-28,11.97357177734375,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-29,11.930000305175781,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-06-30,11.988214492797852,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-01,12.259285926818848,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-05,12.479642868041992,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-06,12.562856674194336,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-07,12.757143020629883,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-08,12.846785545349121,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-11,12.642857551574707,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-12,12.633928298950195,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-13,12.786428451538086,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-14,12.77750015258789,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-15,13.032856941223145,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-18,13.350000381469727,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-19,13.458928108215332,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-20,13.817856788635254,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-21,13.831786155700684,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-22,14.046428680419922,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-25,14.232142448425293,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-26,14.407500267028809,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-27,14.021071434020996,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-28,13.993571281433105,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-07-29,13.945713996887207,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-08-01,14.169642448425293,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-08-02,13.889642715454102,0,96784.84420322426,0,0,96784.84420322426,0,0.0
2011-08-03,14.020357131958008,-1,116423.55001909116,0,0,116423.55001909116,0,0.20291096170626122
2011-08-04,13.477499961853027,0,116423.55001909116,0,0,116423.55001909116,0,0.0
